ground.truth,v1,v2,v3,v4,v5,v6
nominal,0.0415,-0.3552,0.4002,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3466,-0.1473,0.1748,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3437,0.2553,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.8457,2.3211,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.3862,0.1535,0.4002,-0.8596,-0.3779,-0.9457
nominal,-0.3300,-0.2623,4.0067,0.7763,0.3465,1.0075
nominal,0.1236,0.3305,1.6624,-0.8596,-0.3779,-0.9457
nominal,-0.0093,-0.4525,-0.0056,0.8835,0.7688,1.0501
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3642,-0.0632,1.3018,1.9717,0.2645,1.3030
nominal,2.2833,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.0003,-0.2490,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.0051,-0.3508,-0.0507,0.4666,-0.3779,1.4097
nominal,1.6721,3.7278,-0.3211,1.7801,-0.3779,0.4529
nominal,0.0747,-0.4260,-0.0507,1.9755,-0.3779,0.9191
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0119,-0.3906,-0.1859,0.8059,-0.3779,1.2756
nominal,-0.2488,-0.2977,0.2649,1.9839,-0.3779,0.8643
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4800,0.1447,-0.2310,1.1860,-0.3779,1.2665
nominal,-0.2000,-0.4437,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.4702,-0.1473,-0.0957,1.3696,0.3741,1.1964
nominal,0.0488,-0.3065,0.3551,-0.8596,-0.3779,-0.9457
nominal,0.0383,-0.3242,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.1299,-0.4525,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.2712,-0.4481,0.2198,-0.8596,-0.3779,-0.9457
nominal,-0.1621,-0.3508,2.5190,-0.8596,-0.3779,-0.9457
nominal,-0.5402,-0.4525,2.7895,1.6417,0.3033,0.3798
anomaly,0.4971,-0.3242,-0.4564,1.0371,-0.3779,1.0440
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2744,-0.2623,-0.2310,-0.1988,-0.3779,0.7850
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0366,-0.3729,0.4452,0.1928,-0.3779,1.0532
nominal,0.1301,-0.1694,-0.4113,1.2742,-0.3779,0.7180
nominal,0.3804,-0.0278,-0.4113,0.7261,3.5478,1.2421
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2088,-0.4525,-0.4564,1.1949,-0.3779,0.9800
nominal,-0.3750,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.6013,-0.4525,-0.1408,-0.8596,-0.3779,-0.9457
nominal,0.2088,-0.0721,-0.4113,0.8493,2.2103,1.4036
nominal,0.6503,0.1668,0.3551,1.8059,-0.3779,1.2360
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.0746,5.0549,-0.4113,1.3805,1.2326,0.4407
nominal,0.0893,0.0208,0.2649,1.3422,-0.3779,1.3183
nominal,0.7090,1.6576,1.4370,1.1451,-0.3779,0.8978
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2331,-0.2269,-0.1408,-0.8596,-0.3779,-0.9457
nominal,0.3013,-0.1827,0.1297,0.8177,-0.3779,1.2025
nominal,0.7870,0.6269,-0.2761,0.7113,-0.3779,0.5595
nominal,0.4082,0.4809,-0.1408,1.5552,-0.3779,1.1842
nominal,-0.4091,-0.3817,0.1748,0.7974,1.6849,0.5047
nominal,0.6640,0.2110,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.2295,-0.3817,-0.5916,0.2818,-0.3779,0.3828
nominal,1.7167,5.0814,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.3630,-0.3685,13.1132,-0.8596,-0.3779,-0.9457
nominal,0.7983,0.5428,-0.4113,0.9308,-0.3779,0.8673
nominal,0.1465,-0.2711,-0.2310,0.7902,-0.3779,1.5956
nominal,0.0188,-0.2402,1.0313,0.7725,0.1538,1.2909
nominal,0.3308,0.2951,0.9411,1.4633,-0.3779,0.9343
nominal,0.0171,-0.1827,0.8059,1.4460,-0.3779,1.1080
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8942,4.7983,-0.1859,0.3565,-0.3779,0.0872
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1611,-0.4348,-0.1859,0.3919,1.7101,0.7728
nominal,0.1386,-0.3109,-0.2310,1.4890,-0.3779,1.2238
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1640,-0.3021,-0.4113,1.3970,-0.3779,1.0410
nominal,-0.3210,-0.4260,-0.0056,0.2514,-0.3779,1.4280
nominal,-0.1672,-0.4392,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.2278,-0.4392,-0.2310,0.4000,1.8299,1.2848
nominal,0.0456,-0.3685,0.3100,0.9451,0.2339,1.3274
nominal,0.1023,-0.1782,0.0395,0.6130,1.0782,1.1202
nominal,-0.0762,-0.4038,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4437,18.2074,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0378,-0.4171,-0.1408,1.3561,1.5681,0.7637
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5795,0.5074,0.6256,0.7489,-0.3779,0.4712
nominal,0.5629,0.9100,-0.0957,1.1329,1.0884,0.9435
nominal,0.3642,0.5561,1.6624,-0.8596,-0.3779,-0.9457
nominal,0.4197,-0.4038,0.2198,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1131,0.0031,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.1167,-0.2977,0.0395,0.7227,0.7502,1.6992
nominal,-0.0693,-0.1782,0.3551,1.0679,0.2511,1.1873
nominal,0.0788,0.4145,1.3018,-0.8596,-0.3779,-0.9457
nominal,-0.5325,-0.4304,1.3920,4.6941,-0.3779,0.5656
nominal,0.3025,0.0076,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.9724,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,1.8290,3.7322,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.2251,-0.3994,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.0837,-0.3729,0.0846,1.3299,-0.3779,1.0227
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1094,-0.0190,0.4903,0.8084,0.3424,1.1537
nominal,-0.2028,-0.3109,0.6707,0.7274,0.3624,1.0075
nominal,1.0044,1.9451,-0.4564,1.8742,-0.3779,1.0075
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3049,0.6092,0.3100,0.7392,-0.3779,0.8582
nominal,0.1175,0.0960,0.8510,0.2354,0.1998,1.3274
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0549,-0.1119,0.1748,0.2097,0.7559,1.2573
nominal,-0.4145,-0.4481,0.8961,-0.0920,0.2559,1.3122
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.3556,2.5202,-0.0507,1.3637,-0.3779,0.6571
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4309,-0.4437,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.2102,-0.3463,1.4370,0.5029,0.5286,1.1994
nominal,-0.4048,-0.4348,0.2649,0.7147,-0.3779,1.2147
nominal,-0.0423,-0.3596,0.0846,0.6021,0.6072,1.1994
nominal,0.3948,-0.1738,0.9862,0.1924,0.6435,1.2665
nominal,0.0115,-0.2225,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.1961,-0.4171,0.4002,0.9540,-0.3779,1.0654
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.4555,1.2904,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.0496,-0.1517,1.7526,-0.0076,-0.3779,1.3396
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0527,-0.2888,-0.3211,0.6527,-0.3779,1.0897
nominal,-0.2837,-0.4481,0.4002,0.9843,-0.3779,0.7942
nominal,-0.2398,-0.3817,-0.1859,1.3324,1.0615,1.0075
nominal,-0.0825,-0.4481,0.8961,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0513,-0.3640,-0.3662,0.9544,1.7116,1.3091
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0446,-0.3463,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.0981,-0.4525,-0.0507,-0.8596,-0.3779,-0.9457
nominal,1.7392,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0976,0.2774,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8762,4.5948,-0.1859,0.3915,-0.3779,0.4803
nominal,0.1042,-0.2490,0.4002,0.8983,1.2847,1.2726
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2895,-0.2534,1.5723,0.5278,-0.3779,1.2391
nominal,0.2581,-0.2225,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4502,-0.2933,0.8510,-0.8596,-0.3779,-0.9457
nominal,0.0672,-0.2933,0.4002,0.0248,0.5196,1.1324
nominal,0.4572,1.3346,-0.1408,0.4987,-0.3779,1.0014
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.3706,0.6180,0.1297,1.3784,0.6114,0.9526
nominal,-0.4069,-0.4481,0.2198,0.9797,1.2141,0.9100
nominal,0.0259,-0.0367,3.5559,0.5198,0.1830,0.4620
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4231,0.3482,0.2649,0.8004,0.7490,0.5443
nominal,0.3860,1.7770,-0.4113,0.7696,-0.3779,0.8978
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1900,0.1226,0.9411,-0.8596,-0.3779,-0.9457
nominal,0.7351,1.7416,0.7157,-0.8596,-0.3779,-0.9457
nominal,0.0312,-0.1605,0.9862,0.0341,-0.3779,0.9953
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3687,-0.1030,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.8655,1.3612,0.3551,-0.8596,-0.3779,-0.9457
nominal,0.7553,3.8871,-0.2310,1.7873,-0.3779,0.7180
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1679,-0.4481,-0.5916,0.0139,-0.3779,0.6662
nominal,-0.0208,-0.3242,-0.2761,0.7367,2.7262,1.2756
nominal,0.3867,0.1624,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0518,-0.3596,-0.4113,1.0101,-0.3779,1.2025
nominal,0.5295,0.4588,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4481,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1264,-0.1296,0.2649,0.0742,1.2736,1.1446
anomaly,0.1934,-0.4038,-0.4113,1.5506,4.2067,1.3975
nominal,0.5371,0.6092,-0.0957,1.0780,-0.3779,1.0958
nominal,0.0801,-0.4525,0.3551,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2375,-0.0234,0.0846,1.1818,-0.3779,1.0532
nominal,-0.1609,-0.4260,0.5354,-0.8596,-0.3779,-0.9457
nominal,0.2251,0.4234,-0.2310,0.7578,0.6089,1.5742
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1643,-0.1428,1.0313,1.2793,1.8748,0.9740
nominal,0.1658,-0.0411,1.1215,1.4919,-0.3779,1.0897
nominal,-0.1779,-0.2490,2.3387,0.1919,-0.3779,0.9587
nominal,0.4946,-0.1340,0.5805,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1387,-0.3994,-0.2310,0.9645,-0.3779,0.5870
nominal,-0.1989,-0.4437,-0.0056,0.0540,1.1236,1.0197
nominal,0.9826,-0.4437,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.3027,-0.4437,0.4903,0.4223,-0.3779,1.5834
nominal,0.5059,0.3482,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.0149,-0.3242,-0.3211,1.2160,-0.3779,1.0776
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7480,0.6844,0.7608,0.9291,-0.3779,1.0958
nominal,0.9997,0.8569,-0.0056,0.6898,-0.3779,1.0928
nominal,-0.1599,-0.2711,-0.0056,0.6156,0.8358,1.4463
nominal,0.1043,-0.3419,-0.2761,0.5645,-0.3779,0.9831
nominal,0.8794,1.9009,-0.3211,0.8033,-0.3779,0.6571
nominal,0.0700,-0.1473,-0.4564,1.1881,3.2526,1.4097
nominal,0.1912,-0.2490,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7507,1.3568,0.3551,-0.8596,-0.3779,-0.9457
nominal,-0.1728,-0.4481,0.3551,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2564,-0.1473,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.2603,-0.4038,0.6707,0.6970,0.5902,1.2969
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2737,-0.4215,0.8510,0.7632,0.2877,1.1842
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6979,-0.4304,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.0498,-0.0721,0.7157,1.0282,0.4561,0.9892
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.0688,1.6487,-0.1408,0.8544,-0.3779,0.6631
nominal,-0.1585,-0.4083,1.4370,1.2033,-0.3779,0.4194
nominal,-0.6115,-0.3773,7.1173,-0.8596,-0.3779,-0.9457
nominal,0.0068,-0.0632,4.5927,1.1523,-0.0373,0.8186
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4008,-0.0721,0.0395,0.8717,0.2425,1.1446
nominal,6.4394,-0.4437,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2371,-0.3906,0.9862,-0.0047,0.3502,1.3213
nominal,13.7896,-0.3286,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.0378,-0.3021,0.3100,0.7915,0.4087,1.1598
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1623,-0.4171,-0.1408,0.9573,2.2946,0.9831
nominal,0.0811,-0.3154,1.7075,1.3008,-0.3779,1.7753
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,2.3798,-0.3950,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.6818,1.0338,-0.3211,0.6464,1.1968,0.6510
nominal,1.0077,0.7507,-0.2761,1.7485,0.5353,1.1629
nominal,1.6271,2.0114,-0.3662,1.4464,-0.3779,0.9587
nominal,0.7705,0.6844,-0.4113,0.7324,-0.3779,0.7515
nominal,-0.4407,-0.4481,0.0395,1.0852,0.8161,0.5717
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2587,-0.3861,0.0395,0.3004,-0.3779,1.3396
nominal,1.0334,-0.4481,-0.1859,-0.8596,-0.3779,-0.9457
nominal,1.2138,4.6081,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,2.4459,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,0.9150,0.2199,0.0395,0.5316,-0.3779,0.8795
nominal,0.1900,-0.3861,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.3703,-0.4083,0.8961,0.5312,0.4946,0.3889
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2846,-0.4437,0.2649,0.9400,1.9172,0.9496
nominal,0.0596,-0.2402,-0.0056,1.6687,-0.3779,1.1141
nominal,-0.2835,-0.4260,0.4452,0.1295,-0.3779,1.4127
nominal,0.5083,0.4809,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.2497,-0.4260,-0.2310,0.7502,-0.3779,0.7942
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.1272,-0.2933,-0.4564,1.5489,4.6901,1.5834
nominal,-0.0024,-0.4038,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.4101,-0.4525,0.6707,1.7801,-0.3779,0.8673
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4334,3.3341,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.1021,-0.4437,0.5354,0.5236,0.4385,0.9222
nominal,-0.0400,-0.3994,-0.3211,0.8620,-0.3779,0.8643
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7343,-0.0013,-0.1408,0.3835,1.4301,1.4889
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0359,-0.4215,-0.0507,-0.8596,-0.3779,-0.9457
nominal,0.1521,-0.3021,0.0846,0.7139,0.6184,1.2665
nominal,0.1482,0.5561,-0.1859,0.4050,-0.3779,0.9892
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2197,-0.4215,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.0413,-0.4171,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1989,-0.3861,0.9411,1.0198,-0.3779,0.8094
nominal,0.5180,0.5517,-0.1859,0.5303,0.2897,0.6235
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4470,0.2730,-0.0507,0.7274,1.1757,1.2360
nominal,0.8083,0.2287,0.2198,0.8742,0.3154,0.9770
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0794,0.0562,0.0395,-0.2068,-0.3779,1.3762
nominal,-0.0750,0.2287,0.1748,0.3409,0.4048,1.2269
nominal,0.0283,-0.3994,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1545,-0.2888,0.7608,0.8742,0.4000,1.3305
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3310,-0.4437,0.4452,1.2489,-0.3779,0.8734
anomaly,-0.0554,-0.2004,-0.4564,1.5405,8.3833,1.4402
nominal,0.3220,0.3791,0.4002,0.2670,-0.3779,0.9709
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0044,-0.3508,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.0822,-0.4215,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.6655,2.7856,-0.1408,1.0261,-0.3779,1.5072
nominal,-0.2707,-0.3552,0.6256,1.2181,0.2135,1.2116
nominal,0.4455,1.3744,-0.4113,-0.8596,-0.3779,-0.9457
nominal,1.2207,1.0073,-0.4113,1.1434,0.7176,0.7850
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5957,0.5207,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.3327,-0.4348,0.2649,0.6232,-0.3779,1.4828
nominal,1.0033,0.5782,-0.2761,1.5249,-0.3779,0.6571
nominal,-0.3981,-0.4437,0.4903,0.1097,1.1095,1.0532
nominal,1.5610,1.0825,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6328,1.9230,0.4903,-0.8596,-0.3779,-0.9457
nominal,3.3694,-0.4481,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.2151,0.2332,-0.0056,0.1831,-0.3779,0.2548
nominal,-0.1904,-0.4083,0.2649,0.9692,-0.3779,1.3914
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.5889,-0.4392,-0.5916,0.4818,-0.3779,0.0994
nominal,0.5376,1.5868,-0.2761,2.3755,-0.3779,0.8094
nominal,-0.5512,-0.4525,-0.5916,-0.1414,-0.3779,0.3158
nominal,1.5944,4.7939,-0.3211,2.0000,-0.3779,0.9374
nominal,0.3847,1.2063,-0.2761,1.1426,0.9588,1.2147
nominal,0.4516,-0.1650,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.1724,-0.0411,3.1051,1.3434,0.1689,0.6113
nominal,0.6023,5.0770,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.3881,-0.0455,0.3100,0.1459,-0.3779,1.1781
nominal,0.0174,-0.2446,-0.4113,0.1236,1.7637,1.0623
nominal,0.0903,-0.0588,0.1748,0.8253,0.9326,1.2025
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1729,-0.0588,0.2649,0.3759,-0.3779,1.1994
nominal,0.5659,0.2155,-0.2310,1.1059,1.1036,1.2909
nominal,0.9794,0.1093,0.3100,1.8240,0.3893,1.1964
nominal,-0.1553,-0.4215,0.4002,0.3869,-0.3779,0.6235
nominal,-0.0623,-0.1207,-0.3211,0.5810,3.0193,1.2634
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4346,-0.4481,0.0846,-0.8596,-0.3779,-0.9457
nominal,1.0722,0.5384,0.2198,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0086,-0.3021,2.9698,0.6898,0.1389,0.6967
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1563,-0.0765,0.1297,0.2177,-0.3779,1.1537
nominal,0.7277,-0.0853,-0.2310,0.6898,0.9302,0.8338
nominal,0.7663,1.9097,-0.2310,0.0071,3.3354,0.6418
nominal,1.4404,4.1038,-0.5015,-0.8596,-0.3779,-0.9457
nominal,1.6642,4.0507,-0.3662,1.6097,-0.3779,0.6784
nominal,-0.2797,-0.4525,0.7157,-0.8596,-0.3779,-0.9457
nominal,0.0744,-0.4525,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.2323,1.7328,-0.3662,0.9928,-0.3779,0.4102
nominal,1.3488,2.0424,0.2649,-0.8596,-0.3779,-0.9457
nominal,-0.2354,-0.4525,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.4326,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0076,-0.3950,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.2976,-0.3552,-0.5916,0.1531,-0.3779,0.5717
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
