label,x1,x2,x3,x4,x5,x6,x7,x8
nominal,28.2,26.6,1010.4,7.2,7.8,11.8,32.0,25.2
nominal,23.0,16.5,1013.1,14.7,13.9,19.8,36.0,16.2
nominal,9.9,0.2,1027.6,17.4,14.4,24.9,16.2,5.2
nominal,3.0,-9.2,1035.4,18.9,6.7,14.0,15.3,-3.8
nominal,22.0,9.8,1022.7,19.2,9.0,14.0,37.0,15.3
nominal,22.9,13.5,1012.8,15.2,9.8,17.9,33.1,6.3
nominal,-4.2,-18.1,1031.7,15.5,14.9,19.8,5.2,-10.8
nominal,-2.3,-17.0,1035.6,19.9,9.0,15.0,8.2,-7.8
nominal,10.5,-2.6,1027.2,19.9,4.6,9.9,25.2,0.1
nominal,23.5,14.7,1015.6,19.5,7.8,15.0,34.0,17.2
nominal,24.1,16.2,1019.8,15.9,5.4,15.9,39.9,13.1
nominal,33.0,21.9,1013.3,19.9,3.2,5.8,43.0,27.1
nominal,21.3,13.0,1029.7,17.8,5.2,11.8,39.0,9.1
nominal,34.7,20.4,1015.2,18.7,10.4,31.9,50.0,21.2
nominal,23.7,16.0,1022.2,14.0,14.3,25.8,35.1,17.2
nominal,19.6,12.7,1026.9,13.0,4.7,11.8,26.2,11.1
nominal,26.1,13.6,1022.4,15.2,9.6,17.9,44.1,16.2
nominal,34.7,21.4,1019.1,17.8,13.3,28.0,42.1,21.2
nominal,19.0,6.9,1029.9,15.5,7.4,17.9,46.9,4.1
nominal,35.6,24.2,1025.7,19.9,10.1,15.9,42.1,29.1
nominal,30.3,23.1,1022.9,11.6,4.0,11.8,46.0,17.1
nominal,36.1,24.8,1005.1,13.6,3.4,11.8,55.0,22.1
nominal,36.0,21.0,1010.8,19.9,6.5,14.0,46.9,28.2
nominal,30.5,18.1,1015.9,12.1,7.2,15.9,37.9,22.1
nominal,14.8,8.1,1026.1,13.5,7.7,11.8,21.2,8.2
nominal,10.2,5.1,1030.5,11.2,4.6,15.0,22.1,1.0
nominal,31.1,21.6,1017.0,10.5,9.7,24.9,52.0,18.1
nominal,36.3,27.7,1019.3,19.9,8.2,17.9,52.0,24.3
nominal,38.9,27.6,1015.3,18.1,11.5,24.9,46.9,33.1
nominal,30.1,25.2,1017.4,10.8,6.7,15.0,43.0,23.2
nominal,34.4,19.8,1011.1,19.9,13.9,23.9,42.1,24.3
nominal,17.1,8.3,1013.5,9.4,7.9,14.0,23.2,14.2
nominal,20.2,14.7,1010.8,12.2,6.0,17.9,42.1,8.2
nominal,14.5,3.7,1026.5,16.2,13.9,21.0,28.2,8.2
nominal,12.1,-1.2,1030.7,17.4,11.0,15.9,15.3,9.1
nominal,11.2,0.9,1035.2,14.6,9.1,11.8,21.2,5.2
nominal,21.6,7.7,1024.1,17.6,6.2,17.9,43.0,9.1
nominal,34.8,24.7,1014.4,19.9,4.6,11.8,48.9,21.2
nominal,37.7,29.9,1007.6,18.8,3.3,8.0,53.1,30.2
nominal,40.2,33.4,1001.8,17.3,5.7,17.9,51.1,36.0
nominal,37.0,26.5,1021.6,17.6,5.9,14.0,53.1,25.2
nominal,46.7,29.4,1010.6,19.1,7.2,9.9,62.1,39.0
nominal,41.3,25.0,1018.1,18.9,6.4,11.8,55.9,32.0
nominal,35.7,23.4,1024.4,14.8,8.6,17.9,44.1,28.2
nominal,40.0,35.8,1004.8,6.1,6.8,15.0,54.0,30.9
nominal,41.2,32.7,1002.8,10.4,7.8,12.8,55.9,31.1
nominal,41.8,27.9,1009.2,19.7,6.4,14.0,53.1,31.1
nominal,43.4,25.1,1009.6,19.9,7.2,17.9,54.0,37.0
nominal,27.9,21.0,1024.6,18.6,4.5,11.8,42.1,18.1
nominal,35.4,26.8,1022.3,18.6,4.0,9.9,48.9,26.2
nominal,41.8,30.0,1012.6,19.9,2.5,8.0,54.0,33.1
nominal,42.4,32.0,1010.4,17.0,3.5,11.8,57.0,33.1
nominal,42.7,31.8,1019.2,16.8,2.0,8.0,61.0,30.2
nominal,49.1,33.6,1016.1,18.4,3.2,15.0,68.0,34.0
nominal,44.1,31.1,1015.9,17.6,6.9,15.9,57.9,31.1
nominal,38.7,26.3,1010.0,19.5,10.1,15.9,53.1,30.2
nominal,20.8,11.4,1027.3,17.8,5.0,11.8,37.0,11.1
nominal,31.3,22.9,1025.3,17.4,4.0,10.9,36.0,23.2
nominal,29.5,21.9,1020.7,16.2,4.6,8.0,36.0,26.2
nominal,33.3,28.0,1013.2,8.8,2.5,8.9,44.1,25.2
nominal,37.0,30.4,1012.8,11.3,4.9,9.9,43.0,33.1
nominal,25.6,12.3,1022.6,18.6,11.7,19.8,42.1,13.1
nominal,35.1,22.6,1017.8,19.7,5.5,11.8,43.0,26.2
nominal,33.3,23.7,1021.7,15.7,7.2,11.8,39.9,28.2
nominal,32.0,22.2,1021.5,15.1,6.7,14.0,39.0,24.3
nominal,37.4,27.6,1016.5,18.0,6.0,11.8,60.1,27.1
nominal,52.9,36.0,1005.3,18.6,5.6,14.0,69.1,41.0
nominal,57.5,40.7,997.2,16.9,8.0,25.8,79.0,39.9
nominal,55.7,33.2,995.5,16.0,14.7,25.8,73.9,43.0
nominal,40.9,21.3,1023.9,19.9,5.4,9.9,55.9,33.1
nominal,50.9,24.8,1017.8,19.1,10.8,25.8,71.1,35.1
nominal,58.2,30.1,1005.9,17.4,13.8,19.8,69.1,46.9
nominal,50.9,34.3,1006.9,15.4,8.2,15.9,68.0,41.0
nominal,44.9,25.1,1012.2,19.7,7.6,19.8,59.0,30.2
nominal,41.7,23.7,1017.2,19.3,6.7,17.9,52.0,32.0
nominal,44.8,24.4,1016.9,19.5,3.2,11.8,64.9,31.1
nominal,56.5,32.3,1011.0,18.3,7.5,11.8,73.0,45.0
nominal,47.7,30.0,1016.0,19.9,15.3,19.8,70.0,37.0
nominal,45.3,31.9,1022.1,16.8,6.8,14.0,57.0,39.9
nominal,51.2,35.3,1017.0,13.6,3.2,9.9,73.0,36.0
nominal,61.0,37.4,1013.0,17.4,3.2,8.0,73.0,48.9
nominal,53.3,28.9,1023.2,19.5,9.5,17.9,66.0,43.0
nominal,59.8,37.4,1013.6,16.8,11.9,17.9,75.0,48.0
nominal,55.8,41.6,1018.6,13.7,10.7,17.9,75.9,44.1
nominal,47.2,31.5,1027.8,19.9,7.7,14.0,66.0,32.0
nominal,59.4,49.1,1016.1,16.4,9.8,19.8,77.0,45.0
nominal,71.0,61.3,1008.4,10.5,10.8,19.8,84.0,62.1
nominal,54.8,47.7,1010.4,15.9,9.0,16.9,60.1,50.0
nominal,53.8,41.9,1019.2,19.9,5.4,17.9,64.9,44.1
nominal,58.8,42.4,1008.5,19.9,6.7,11.8,68.0,50.0
nominal,47.1,33.9,1020.8,19.9,4.1,9.9,55.0,39.0
nominal,49.4,38.1,1027.5,19.1,6.2,9.9,55.0,45.0
nominal,51.6,39.3,1025.8,18.6,2.4,5.8,57.0,46.9
nominal,53.0,35.0,1014.9,19.9,7.7,14.0,68.0,39.0
nominal,49.0,32.4,1010.9,19.1,12.6,21.0,66.9,39.0
nominal,41.8,22.8,1024.3,19.7,6.4,15.9,57.9,29.1
nominal,54.6,36.0,1018.0,19.7,8.4,17.9,75.0,39.9
nominal,53.4,26.2,1014.9,19.5,11.8,15.9,66.0,42.1
nominal,50.0,22.9,1025.8,19.1,4.8,14.0,62.1,36.0
nominal,54.0,31.3,1025.5,19.3,3.0,11.8,69.1,39.9
nominal,57.6,38.0,1019.5,19.9,5.9,9.9,69.1,46.0
nominal,62.3,46.4,1015.4,16.8,5.3,11.8,80.1,48.9
nominal,63.5,35.3,1015.8,19.3,3.8,11.8,78.1,45.0
nominal,54.2,39.1,1019.3,18.9,5.8,14.0,66.9,43.0
nominal,57.5,41.1,1019.6,19.9,4.6,15.9,69.1,45.0
nominal,64.2,47.2,1013.3,19.9,9.4,17.9,82.9,51.1
nominal,70.8,53.9,1012.3,18.0,7.0,14.0,84.0,57.0
nominal,59.1,46.9,1015.4,18.0,3.9,9.9,69.1,46.9
nominal,61.3,43.9,1014.5,19.7,5.9,11.8,70.0,52.0
nominal,64.3,49.2,1018.0,13.8,2.7,8.0,75.0,53.1
nominal,63.9,54.4,1005.8,9.9,6.6,14.0,73.0,57.0
nominal,65.9,52.9,1007.5,9.6,2.6,8.0,75.9,55.0
nominal,69.0,56.7,1011.9,13.8,1.5,5.8,79.0,57.9
nominal,70.3,57.4,1016.2,11.1,5.6,11.8,78.1,62.1
nominal,68.9,52.2,1018.4,13.2,5.5,9.9,78.1,57.9
nominal,68.2,47.3,1020.0,19.1,5.2,9.9,79.0,55.9
nominal,71.8,58.8,1022.1,10.4,6.0,11.8,80.1,63.0
nominal,70.9,56.4,1020.2,12.4,3.9,9.9,84.0,57.9
nominal,72.8,57.9,1016.5,16.7,6.9,15.0,84.0,60.1
nominal,75.2,59.1,1013.3,16.3,9.5,17.9,86.0,64.0
nominal,78.6,64.5,1003.6,11.8,9.6,22.9,95.0,66.0
nominal,76.4,56.5,1003.7,18.6,6.5,19.8,91.9,60.1
anomaly,63.6,48.8,1005.3,18.6,11.9,23.9,77.0,55.0
nominal,64.9,48.7,1009.4,19.1,5.0,11.8,82.9,50.0
nominal,61.5,45.1,1019.3,19.9,2.4,9.9,73.9,46.9
nominal,67.7,48.0,1017.7,19.9,3.8,11.8,82.0,55.0
nominal,70.8,48.7,1013.7,19.9,9.5,15.0,82.9,57.9
nominal,72.7,53.2,1012.8,19.3,7.6,15.0,84.0,62.1
nominal,69.4,52.2,1010.4,19.1,6.7,15.0,86.0,54.0
nominal,77.5,61.5,1009.3,19.9,13.1,19.8,88.0,66.9
nominal,74.0,65.9,1015.5,12.5,3.3,8.0,84.0,63.0
nominal,72.2,57.9,1013.8,19.9,8.9,19.8,82.0,66.9
nominal,67.1,52.3,1017.7,19.9,4.8,9.9,75.0,57.0
nominal,67.9,53.6,1016.7,19.1,2.6,8.9,77.0,57.0
nominal,70.0,55.0,1020.2,14.6,2.8,8.0,81.0,57.0
nominal,72.7,57.4,1017.4,12.8,4.5,12.8,86.0,60.1
nominal,76.0,59.7,1013.1,12.9,2.8,8.0,84.0,68.0
nominal,76.4,64.2,1012.5,12.8,6.4,17.9,91.9,64.9
nominal,83.2,63.6,1009.8,16.6,10.3,15.9,98.1,70.0
nominal,84.7,65.1,1010.8,19.9,10.2,16.9,95.0,75.0
nominal,84.4,67.0,1012.4,19.9,7.0,11.8,96.1,73.9
nominal,83.5,66.5,1011.6,19.5,5.3,11.8,93.9,72.0
nominal,82.4,62.6,1009.7,17.4,9.0,15.9,95.0,69.1
nominal,83.1,62.4,1010.1,17.4,6.4,9.9,91.9,72.0
nominal,70.1,49.9,1019.4,19.9,6.8,9.9,82.9,55.0
nominal,69.8,56.0,1018.2,19.5,2.8,11.8,82.0,60.1
nominal,75.6,62.5,1015.1,17.4,8.7,17.9,89.1,64.0
nominal,81.7,66.8,1012.8,18.0,11.4,17.9,91.0,73.9
anomaly,74.4,68.1,1014.3,10.6,3.1,9.9,84.0,70.0
nominal,80.5,67.8,1015.4,14.4,2.3,4.9,91.9,73.0
nominal,80.1,59.5,1020.4,17.8,4.6,9.9,90.0,66.0
nominal,76.7,60.9,1018.2,19.9,4.7,11.8,88.0,64.0
anomaly,78.3,66.3,1013.3,17.6,6.5,11.8,87.1,70.0
nominal,75.6,66.6,1009.4,19.4,7.9,15.9,82.9,68.0
nominal,75.1,64.7,1013.5,16.3,6.5,11.8,80.1,69.1
nominal,68.6,56.7,1020.2,18.9,5.3,11.8,77.0,60.1
nominal,70.5,55.6,1023.1,17.1,3.7,9.9,78.1,64.0
nominal,69.9,54.2,1024.6,19.9,4.1,9.9,82.0,59.0
nominal,75.9,58.8,1016.0,18.2,8.8,14.0,89.1,68.0
nominal,78.2,63.7,1009.5,15.2,6.0,11.8,89.1,70.0
nominal,68.6,58.1,1017.7,11.6,7.6,14.0,75.9,63.0
nominal,67.5,53.9,1020.3,18.8,3.0,9.9,79.0,55.0
nominal,70.6,54.7,1016.1,17.2,10.7,19.8,82.0,61.0
nominal,77.7,65.9,1012.6,15.8,5.2,10.9,89.1,70.0
nominal,73.1,61.4,1015.0,15.4,3.7,15.9,87.1,64.9
nominal,72.5,64.0,1016.5,7.6,11.5,17.9,86.0,66.0
nominal,81.7,71.0,1016.7,10.4,10.9,15.0,93.9,73.0
nominal,82.2,71.0,1017.3,14.3,7.4,14.0,93.0,72.0
nominal,79.8,64.8,1018.3,11.6,7.0,14.0,91.0,70.0
nominal,75.7,58.7,1017.9,13.8,7.4,16.9,90.0,63.0
nominal,78.7,60.9,1015.0,8.2,7.8,15.9,95.0,66.0
nominal,80.4,60.9,1015.1,11.1,6.2,11.8,93.9,68.0
nominal,80.8,61.5,1016.8,9.3,2.9,9.9,93.0,69.1
nominal,77.1,63.1,1018.0,5.8,6.4,11.8,87.1,69.1
nominal,76.8,61.5,1016.6,6.3,5.6,11.8,89.1,66.0
nominal,80.8,61.7,1011.2,11.8,8.0,14.0,100.0,66.9
nominal,68.3,43.6,1019.5,19.9,3.4,11.8,84.9,52.0
nominal,73.3,46.5,1023.5,19.9,3.8,11.8,91.0,59.0
nominal,76.9,48.7,1021.5,19.9,7.9,15.0,91.9,60.1
nominal,76.1,49.4,1017.2,19.7,5.9,11.8,89.1,62.1
nominal,73.4,56.8,1016.3,16.4,6.7,11.8,82.9,66.9
nominal,73.0,57.7,1018.0,15.1,6.9,15.9,89.1,61.0
nominal,78.4,57.5,1012.6,13.4,6.3,14.0,93.0,66.0
nominal,77.6,44.8,1015.3,18.8,5.6,9.9,91.9,64.9
nominal,75.5,47.9,1016.0,19.9,9.2,17.9,88.0,64.0
nominal,81.2,55.5,1012.3,18.8,12.0,15.9,93.9,70.0
nominal,80.7,57.1,1013.9,19.1,9.7,15.9,91.9,68.0
nominal,60.3,45.3,1028.6,16.4,7.0,14.0,73.0,50.0
nominal,62.5,41.3,1024.9,18.0,4.7,14.0,82.0,45.0
nominal,69.3,44.6,1013.4,19.9,4.4,11.8,89.1,54.0
anomaly,71.9,59.2,1014.0,15.5,8.4,15.0,77.0,62.1
nominal,68.2,58.8,1021.3,9.5,2.5,8.0,79.0,60.1
nominal,66.0,50.7,1021.7,14.6,6.1,9.9,75.9,57.0
nominal,67.2,47.8,1019.7,18.2,4.7,8.0,77.0,59.0
nominal,72.8,53.3,1015.4,18.4,6.9,12.8,88.0,62.1
nominal,60.6,49.5,1018.2,17.8,8.5,15.0,69.1,48.9
nominal,61.3,43.7,1015.1,19.5,4.4,11.8,75.9,48.9
nominal,65.6,49.4,1010.1,16.4,4.2,15.9,88.0,50.0
nominal,60.5,38.8,1021.1,19.1,5.0,9.9,75.0,53.1
nominal,56.4,44.6,1014.9,17.8,12.2,16.9,66.9,48.0
nominal,51.8,44.5,1021.1,9.4,3.5,9.9,57.0,48.9
nominal,54.4,43.7,1015.9,8.8,2.2,5.8,70.0,37.9
nominal,61.2,45.7,1011.9,18.2,2.0,9.9,86.0,45.0
nominal,68.5,51.1,1011.1,16.2,1.0,8.0,90.0,51.1
nominal,69.3,52.9,1012.6,14.9,1.1,4.9,87.1,53.1
nominal,72.9,54.1,1007.8,18.8,7.3,14.0,82.9,64.0
nominal,46.2,31.2,1019.4,15.4,1.6,8.0,57.0,33.1
nominal,49.0,26.9,1026.8,19.9,6.7,11.8,55.0,39.9
nominal,46.8,33.0,1022.0,18.2,3.6,11.8,66.9,32.0
nominal,54.0,37.9,1014.1,19.9,5.8,11.8,64.9,41.0
nominal,56.2,42.0,1013.5,19.9,0.7,3.9,77.0,43.0
nominal,64.7,49.0,1010.5,19.9,4.5,14.0,86.0,51.1
nominal,65.3,48.4,1012.2,18.6,4.0,10.9,75.9,54.0
nominal,60.0,40.4,1021.0,13.7,4.0,9.9,71.1,48.9
nominal,61.8,41.1,1011.5,15.2,7.4,19.8,82.0,44.1
nominal,55.4,25.1,1013.5,14.9,14.5,19.8,75.9,46.0
nominal,40.4,22.2,1027.5,18.8,6.7,14.0,50.0,30.2
nominal,36.4,18.6,1029.8,19.9,4.2,12.8,46.9,25.2
nominal,39.0,28.7,1023.1,9.4,6.3,15.9,53.1,27.1
nominal,40.3,23.9,1021.5,19.9,6.0,11.8,50.0,32.0
nominal,39.7,22.1,1021.0,19.9,4.6,15.9,60.1,25.2
anomaly,40.1,37.5,1017.6,3.0,10.1,15.0,48.9,36.0
nominal,37.5,30.6,1021.5,6.5,4.1,9.9,46.0,30.2
nominal,39.6,29.6,1023.4,13.1,7.5,11.8,45.0,35.1
nominal,37.5,28.7,1032.7,11.8,5.8,9.9,45.0,32.0
nominal,37.4,29.0,1030.4,11.3,6.2,18.8,51.1,26.2
nominal,46.6,35.3,1023.5,14.2,5.8,12.8,57.9,33.1
nominal,48.0,37.5,1019.8,15.2,5.8,9.9,64.9,36.0
nominal,51.8,33.5,1020.6,17.2,7.9,17.9,60.1,42.1
nominal,43.4,18.9,1025.9,19.9,9.5,25.8,54.0,34.0
nominal,33.9,16.2,1025.5,18.2,9.9,15.9,45.0,29.1
nominal,32.9,21.4,1020.5,15.6,5.2,15.9,54.0,20.1
nominal,42.1,27.6,1017.3,17.8,4.0,9.9,57.0,30.2
nominal,37.6,19.5,1032.1,19.7,10.3,15.9,50.0,28.2
nominal,36.6,19.8,1024.5,19.3,8.0,17.9,57.9,23.2
nominal,49.1,29.0,1012.2,19.9,9.6,23.9,63.0,35.1
nominal,39.2,21.9,1018.3,19.9,6.7,15.9,52.0,28.2
nominal,28.6,11.8,1026.8,19.9,10.6,15.9,45.0,18.1
nominal,20.9,5.8,1035.0,19.9,7.6,10.9,29.1,11.1
nominal,20.7,12.7,1035.7,11.7,3.4,7.0,31.1,13.1
nominal,26.6,16.0,1023.1,15.5,4.9,15.0,42.1,17.2
nominal,31.3,22.0,1017.5,13.9,2.8,9.9,45.0,21.2
nominal,34.3,24.9,1020.1,12.2,1.9,8.0,52.0,24.3
nominal,42.3,26.2,1017.8,19.9,5.7,15.0,66.0,29.1
nominal,51.2,33.7,1011.4,19.3,5.1,17.9,72.0,39.0
nominal,45.0,20.8,1015.9,18.9,4.4,11.8,59.0,36.0
nominal,38.9,24.2,1015.9,19.7,6.1,19.8,46.9,29.1
nominal,34.6,21.9,1020.6,19.5,12.5,19.8,39.0,30.2
nominal,26.4,14.4,1026.6,19.9,8.2,17.9,34.0,18.1
nominal,31.3,16.6,1026.3,17.6,2.6,8.0,37.0,28.2
nominal,37.0,24.1,1017.0,16.2,3.2,10.9,62.1,25.2
nominal,47.4,30.8,1003.4,18.6,5.5,17.9,62.1,31.1
nominal,40.5,28.9,1003.3,14.0,13.5,23.9,54.0,34.0
nominal,16.1,1.3,1023.2,16.9,17.2,25.8,32.0,6.3
nominal,7.8,-7.0,1027.0,19.9,7.9,12.8,17.2,0.1
nominal,10.7,-2.3,1024.9,19.9,4.7,15.0,22.1,2.1
nominal,16.0,5.8,1021.6,15.8,5.8,11.8,37.9,4.1
nominal,22.4,15.4,1023.6,15.9,9.5,15.9,37.0,12.2
nominal,23.4,16.2,1024.5,17.3,5.7,14.0,29.1,19.2
nominal,27.8,20.9,1021.7,12.6,7.8,17.9,45.0,20.1
nominal,29.8,21.2,1025.8,18.4,5.1,14.0,39.9,20.1
nominal,33.1,24.9,1025.3,14.6,5.9,15.9,36.0,31.1
nominal,22.9,18.2,1023.1,7.6,11.0,23.9,31.1,9.1
nominal,6.7,0.8,1021.5,11.4,6.1,14.0,16.2,-0.8
nominal,6.5,0.3,1024.9,9.7,7.4,14.0,17.2,-4.9
nominal,27.3,19.7,1014.6,17.8,8.1,15.9,52.0,16.2
nominal,20.8,9.7,1022.6,19.5,11.5,21.0,46.0,10.2
nominal,14.2,-1.2,1029.7,17.8,3.7,9.9,44.1,0.1
nominal,29.2,15.4,1021.2,18.2,5.9,15.9,34.0,25.2
nominal,21.5,13.0,1029.7,15.1,5.7,14.0,42.1,10.2
nominal,37.2,25.0,1017.6,17.8,3.4,8.0,53.1,27.1
nominal,34.5,24.1,1017.9,16.0,4.2,15.9,52.0,22.1
nominal,35.8,20.9,1016.1,17.8,4.9,11.8,55.0,24.3
nominal,43.6,29.4,1012.9,18.2,3.4,8.0,57.9,32.0
nominal,45.0,26.9,1012.2,18.2,3.5,9.9,68.0,30.2
nominal,36.8,23.6,1010.5,13.3,9.4,24.9,55.9,29.1
nominal,18.7,3.7,1027.2,18.8,17.5,24.9,30.2,11.1
nominal,13.9,0.7,1028.8,19.9,7.3,17.9,31.1,3.2
nominal,26.4,12.9,1014.7,17.8,6.5,15.0,39.0,16.2
nominal,24.4,11.4,1020.3,19.5,8.6,19.8,37.9,12.2
nominal,30.9,17.4,1010.1,19.9,7.2,15.9,48.0,22.1
nominal,34.0,23.3,1014.9,19.9,7.0,14.0,45.0,23.2
nominal,31.4,17.1,1014.4,19.9,5.2,9.9,39.0,23.2
nominal,39.0,22.4,1003.8,19.9,4.6,15.9,61.0,26.2
nominal,26.8,16.2,1008.3,15.8,10.4,19.8,50.0,13.1
nominal,13.9,3.2,1009.6,15.6,10.5,17.9,25.2,5.2
nominal,7.3,-7.5,1014.1,18.4,13.8,24.9,23.2,-2.7
nominal,-2.1,-15.5,1025.4,16.4,4.7,11.8,11.1,-10.8
nominal,5.6,-7.2,1030.6,13.9,2.4,8.0,16.2,-1.8
nominal,16.2,4.1,1026.5,10.0,4.7,9.9,21.2,14.2
nominal,23.4,18.8,1017.3,5.8,5.1,9.9,27.1,17.2
nominal,14.2,8.1,1024.0,5.4,7.5,15.9,19.2,8.2
nominal,14.0,7.9,1019.7,9.9,5.1,14.0,26.2,6.3
nominal,14.1,7.5,1016.4,18.0,5.9,14.0,23.2,5.2
nominal,12.9,2.9,1019.1,12.6,13.8,24.9,29.1,1.2
nominal,-4.7,-19.3,1026.7,15.9,7.1,11.8,2.1,-10.8
nominal,-0.9,-15.3,1020.9,19.7,12.7,28.0,5.2,-4.9
nominal,1.8,-8.1,1027.5,19.9,3.3,8.9,22.1,-7.8
nominal,8.2,-1.8,1030.9,19.1,5.9,15.9,19.2,-2.7
nominal,23.1,17.3,1016.9,7.4,6.3,14.0,34.0,16.2
nominal,13.2,3.9,1020.9,10.4,12.0,17.9,33.1,3.2
nominal,-5.5,-19.5,1033.7,19.9,9.6,15.9,6.3,-15.9
nominal,0.2,-9.7,1026.4,14.2,4.6,14.0,9.1,-8.9
nominal,5.4,-4.0,1030.8,7.9,14.2,22.0,15.3,-2.7
nominal,17.8,12.6,1020.1,8.9,8.4,28.0,39.0,3.2
nominal,29.2,21.1,1019.3,19.9,8.9,19.8,37.9,18.1
nominal,21.9,17.5,1026.5,11.2,1.0,7.0,33.1,11.1
nominal,22.8,18.9,1028.9,7.8,6.1,16.9,30.2,16.2
nominal,26.2,23.1,1020.2,4.3,3.0,9.9,34.0,15.3
nominal,31.3,24.2,1015.8,15.4,9.3,16.9,36.0,22.1
nominal,25.7,17.7,1017.4,19.9,7.4,22.9,34.0,17.2
nominal,27.7,16.2,1008.0,19.9,12.0,23.9,37.0,20.1
nominal,22.4,15.2,1005.6,12.3,5.1,12.8,42.1,15.3
nominal,4.7,-14.8,1023.0,19.7,11.5,18.8,23.2,-4.9
nominal,11.6,-3.8,1024.8,19.9,13.2,17.9,20.1,5.2
nominal,9.0,-1.5,1026.3,18.9,4.2,9.9,24.3,-1.8
nominal,13.9,5.7,1026.6,19.5,1.9,8.9,25.2,1.2
nominal,21.9,13.7,1022.0,15.2,2.3,9.9,39.0,13.1
nominal,31.3,21.6,1017.3,19.3,5.2,9.9,48.0,19.2
nominal,38.7,26.2,1011.7,19.7,12.9,29.9,43.0,29.1
nominal,24.5,12.6,1023.0,19.9,7.0,17.9,32.0,19.2
nominal,16.4,6.8,1030.1,19.9,7.1,11.8,27.1,11.1
nominal,15.2,4.9,1035.8,18.2,3.7,11.8,28.2,5.2
nominal,25.7,15.8,1024.4,14.9,6.6,11.8,48.0,14.2
nominal,37.8,27.9,1017.4,11.4,2.6,9.9,55.9,26.2
nominal,40.5,31.3,1017.6,8.5,1.8,7.0,61.0,25.2
nominal,41.2,32.3,1017.2,12.0,1.3,5.8,57.0,28.2
nominal,41.0,30.8,1017.0,17.4,11.4,21.0,48.9,30.2
nominal,34.7,24.0,1013.7,18.0,4.8,10.9,48.9,24.3
nominal,19.6,7.3,1029.1,19.3,5.7,11.8,28.2,13.1
nominal,23.4,9.9,1025.5,19.5,3.7,9.9,34.0,15.3
nominal,37.3,24.2,1013.5,18.0,9.3,25.8,57.9,25.2
nominal,34.1,22.7,1023.1,19.5,13.8,22.9,43.0,26.2
nominal,35.9,20.8,1021.8,19.9,6.6,14.0,48.0,28.2
nominal,40.7,22.5,1012.8,19.5,6.8,15.9,69.1,25.2
nominal,45.7,28.2,995.3,18.2,6.3,21.0,62.1,31.1
nominal,39.0,28.1,1008.1,18.8,11.9,17.9,45.0,32.0
nominal,35.1,23.7,1017.3,19.9,8.3,15.0,39.0,32.0
nominal,32.3,19.2,1019.2,17.4,9.5,15.9,41.0,25.2
nominal,32.9,21.4,1020.8,19.3,4.2,14.0,39.9,22.1
nominal,27.0,13.0,1026.2,18.0,7.3,15.9,37.0,17.2
nominal,32.8,25.8,1004.9,9.2,13.7,19.8,34.0,31.1
nominal,32.3,20.3,1019.7,17.0,11.4,22.0,45.0,23.2
nominal,33.4,23.0,1024.8,13.1,3.1,8.9,46.9,23.2
nominal,42.2,23.6,1021.1,19.9,2.6,8.9,66.0,27.1
nominal,54.5,27.3,1013.2,19.9,3.5,9.9,77.0,39.0
nominal,56.6,32.0,1009.4,19.7,5.3,9.9,71.1,45.0
nominal,53.6,40.3,1002.7,16.4,11.1,19.8,63.0,46.0
nominal,50.7,39.9,1003.6,15.5,7.9,14.0,69.1,42.1
nominal,44.9,24.6,1024.8,19.9,4.0,11.8,59.0,31.1
nominal,45.1,34.3,999.8,15.0,11.4,16.9,57.0,37.0
nominal,33.0,29.9,1014.5,3.5,4.1,12.8,39.9,27.1
nominal,35.8,28.4,1017.1,10.2,10.7,14.0,41.0,30.2
nominal,38.8,23.4,1020.0,16.2,6.4,16.9,59.0,26.2
nominal,44.3,30.2,1021.1,18.2,6.4,11.8,57.0,34.0
nominal,51.0,31.6,1015.2,19.9,13.5,25.8,69.1,37.9
nominal,53.6,38.3,1011.3,19.7,12.7,19.8,64.9,43.0
nominal,58.0,51.2,1008.8,16.0,10.9,17.9,66.9,53.1
nominal,38.0,24.5,1023.2,19.1,9.7,22.0,50.0,31.1
nominal,42.4,29.1,1020.0,19.5,6.0,15.0,63.0,31.1
nominal,56.6,34.8,1021.1,19.9,3.5,8.0,72.0,42.1
nominal,59.4,33.6,1024.7,19.9,7.8,17.9,73.0,45.0
nominal,65.1,43.3,1018.6,19.9,10.0,17.9,84.0,48.9
nominal,69.1,44.0,1013.5,19.9,13.1,28.0,82.0,54.0
nominal,71.0,42.8,1016.0,19.9,14.6,19.8,78.1,63.0
nominal,65.1,53.6,1014.7,14.9,7.1,14.0,78.1,57.9
nominal,68.9,49.8,1013.8,15.1,6.4,14.0,79.0,60.1
anomaly,66.7,55.4,1013.7,17.4,3.2,9.9,75.9,59.0
nominal,58.4,40.2,1023.3,19.9,7.6,11.8,66.0,51.1
nominal,61.5,41.7,1024.3,19.1,3.6,9.9,75.9,46.0
nominal,59.4,33.0,1024.2,19.9,10.7,19.8,73.9,46.9
nominal,54.5,29.7,1021.1,19.9,6.8,11.8,66.0,41.0
nominal,59.2,31.4,1015.5,19.9,5.7,15.9,79.0,42.1
nominal,70.8,42.6,1008.4,19.9,9.9,15.0,84.9,57.0
nominal,58.9,44.2,1020.5,18.2,6.7,9.9,71.1,46.0
nominal,66.5,56.8,1015.5,6.1,3.1,8.0,78.1,60.1
